Start date,End date,Business ID,Business name,Store ID,Store name,Channel,Item name,Popular item,Currency,Gross sales,Discounts,Total sold,Total item errors,Total error charges
2026-01-28,2026-02-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey McCrispy™,0,USD,120.81,13.15,15,0,0.00
2026-01-28,2026-03-14,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,2 Hot Honey Snack Wrap® Meal,0,USD,120.20,7.85,10,0,0.00
2025-05-03,2026-04-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Caramel Macchiato,0,USD,119.41,7.48,23,2,9.26
2025-02-28,2025-04-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,BBQ Bacon QPC: The Angel Reese Special Double,0,USD,119.40,5.81,8,0,0.00
2025-06-12,2025-08-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,HERSHEY'S S'mores McFlurry®,0,USD,119.19,11.16,28,1,4.15
2025-02-10,2025-03-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Double BBQ Bacon Quarter Pounder® with Cheese,0,USD,118.25,10.30,12,0,0.00
2025-03-02,2025-03-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,BBQ Bacon QPC: The Angel Reese Special Double,0,USD,117.32,4.26,8,0,0.00
2025-01-23,2026-05-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Caramel Macchiato,0,USD,115.42,12.44,25,5,14.87
2025-02-07,2025-06-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Krispy Kreme® ½ Dozen Variety Doughnuts,0,USD,113.33,2.68,7,0,0.00
2025-01-11,2025-06-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Krispy Kreme® ½ Dozen Variety Doughnuts,0,USD,113.33,0.00,7,1,13.75
2025-08-30,2025-11-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Pumpkin & Creme Pie,0,USD,113.13,10.57,37,4,11.08
2025-02-26,2025-03-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,BBQ Bacon QPC: The Angel Reese Special,0,USD,112.39,5.24,8,1,14.43
2026-04-02,2026-05-07,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Derpy McFlurry®,0,USD,112.28,15.05,24,1,4.80
2025-08-29,2026-05-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Latte,0,USD,111.38,6.59,24,4,12.35
2026-04-05,2026-04-14,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Saja Boys Breakfast Meal,0,USD,110.49,18.43,11,1,2.04
2025-01-03,2026-05-09,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Unsweetened Iced Tea,0,USD,109.90,10.44,40,0,0.00
2026-04-28,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Orange Dream,0,USD,109.03,8.44,25,0,0.00
2025-09-03,2025-10-05,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold Snack Wrap® & Spicy Snack Wrap® Meal,0,USD,107.30,10.02,9,0,0.00
2025-01-01,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Buffalo,0,USD,107.25,8.96,275,5,3.80
2025-01-02,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Syrup,0,USD,107.02,7.16,288,4,2.32
2026-04-28,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Dirty Dr Pepper®,0,USD,106.25,6.47,24,2,8.45
2025-01-01,2026-05-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Tangy BBQ Dipping Sauce,0,USD,106.08,10.16,272,4,1.44
2025-02-09,2025-02-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,The Angel Reese Special,0,USD,105.22,4.95,8,0,0.00
2026-02-01,2026-03-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Hot Honey Snack Wrap® Meal,0,USD,105.01,20.61,9,2,19.79
2025-01-02,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Syrup,0,USD,104.42,8.81,278,2,0.67
2025-02-02,2025-06-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Krispy Kreme® ½ Dozen Original Glazed® Doughnuts,0,USD,104.23,3.72,7,2,25.30
2025-02-28,2025-05-11,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Krispy Kreme® ½ Dozen Original Glazed® Doughnuts,0,USD,104.23,0.00,7,0,0.00
2025-11-08,2026-01-05,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Apple & Holiday Pie,0,USD,102.33,11.56,27,0,0.00
2025-01-02,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sweet N Sour Dipping Sauce,0,USD,100.23,8.68,257,6,1.45
2025-01-25,2026-05-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Honest Kids® Organic Apple Juice Drink,0,USD,99.57,11.24,53,1,0.00
2026-04-29,2026-05-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sprite® Berry Blast,0,USD,99.36,4.14,24,1,3.70
2025-01-07,2025-06-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Krispy Kreme® Chocolate Iced with Sprinkles Doughnut,0,USD,98.89,2.93,31,0,0.00
2025-09-04,2025-10-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Special Edition Gold Snack Wrap®,0,USD,98.54,14.42,26,0,0.00
2025-02-11,2025-03-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Double BBQ Bacon Quarter Pounder® with Cheese,0,USD,96.90,1.08,10,0,0.00
2025-10-28,2025-12-10,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™,0,USD,96.46,10.86,10,0,0.00
2025-11-09,2026-01-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Apple & Holiday Pie,0,USD,94.75,13.94,25,1,3.25
2025-11-28,2026-02-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Peppermint Mocha,0,USD,93.95,9.42,22,5,13.99
2025-10-25,2025-12-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,CHIPS AHOY!® Frappé,0,USD,93.70,10.07,14,0,0.00
2025-11-01,2025-11-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Buffalo Ranch McCrispy™,0,USD,92.49,9.05,10,0,0.00
2026-01-22,2026-03-14,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Hot Honey McCrispy™,0,USD,92.49,13.98,10,0,0.00
2025-09-03,2025-11-05,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold Snack Wrap®,0,USD,92.14,7.74,24,1,3.31
2026-04-30,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Strawberry Watermelon Refresher,0,USD,91.11,7.36,19,0,0.00
2025-04-29,2025-06-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,HERSHEY'S Chocolate Chip Frappé,0,USD,90.41,6.93,16,2,6.62
2025-01-08,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Mustard Dipping Sauce,0,USD,89.70,9.03,230,9,6.96
2026-04-06,2026-05-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Saja McMuffin® with Egg,0,USD,89.46,9.66,21,0,0.00
2025-10-26,2025-12-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,CHIPS AHOY!® Frappé,0,USD,89.10,15.65,16,3,10.39
2025-01-01,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Honey Mustard,0,USD,87.75,15.26,225,7,4.03
2025-09-05,2025-10-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold McCrispy™ Meal,0,USD,87.62,2.07,6,0,0.00
2025-01-01,2026-05-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Syrup,0,USD,86.89,7.25,231,1,0.34
2026-04-03,2026-04-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Saja Boys Breakfast Meal,0,USD,86.01,9.15,8,3,11.84
2026-04-19,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Vanilla Coffee,0,USD,85.70,4.96,22,0,0.00
2025-11-07,2025-12-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Buffalo Ranch McCrispy™ Meal,0,USD,83.64,9.14,6,0,0.00
2026-05-04,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Dirty Dr Pepper®,0,USD,83.01,6.55,19,0,0.00
2026-02-01,2026-03-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Snack Wrap® and Ranch Snack Wrap® Meal,0,USD,81.73,15.77,7,1,1.05
2025-02-12,2026-04-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,3 Half Strips Bacon,0,USD,81.26,2.01,34,1,0.00
2026-04-01,2026-05-04,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Ramyeon McShaker Fries,0,USD,81.15,9.82,15,3,13.63
2025-12-02,2025-12-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,The Grinch™ McShaker Fries,0,USD,81.15,12.98,15,3,11.29
2025-03-03,2026-05-14,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Unsweetened Iced Tea,0,USD,81.10,7.47,30,1,2.54
2025-09-05,2025-10-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold McCrispy™,0,USD,80.91,8.16,9,0,0.00
2025-01-06,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Honey Mustard,0,USD,79.95,5.52,205,3,1.34
2025-01-11,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Plain Sundae,0,USD,79.92,5.49,23,2,5.74
2025-02-13,2025-03-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,BBQ Bacon Quarter Pounder® with Cheese,0,USD,79.90,9.35,10,0,0.00
2026-04-05,2026-05-09,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Derpy McFlurry®,0,USD,79.81,11.21,17,1,3.00
2026-05-06,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Blackberry Passion Fruit Refresher,0,USD,79.44,6.23,16,0,0.00
2025-01-28,2026-05-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Southern Style Sweet Tea Lemonade,0,USD,79.15,7.51,25,0,0.00
2025-02-07,2025-02-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Angel Reese Special,0,USD,78.03,3.74,6,0,0.00
2025-07-12,2025-08-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Sausage McMuffin®,0,USD,77.77,3.67,19,0,0.00
2026-04-01,2026-05-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Ramyeon McShaker Fries,0,USD,76.35,5.16,15,1,4.72
2025-01-24,2026-05-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,DASANI® Bottled Water,0,USD,75.62,6.80,38,2,6.76
2025-03-19,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,DASANI® Bottled Water,0,USD,75.24,7.00,36,0,0.00
2025-04-11,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Sugar Free Vanilla Coffee,0,USD,74.99,8.17,19,1,3.18
2025-11-02,2025-12-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Buffalo Ranch McCrispy™ Meal,0,USD,74.73,14.01,5,3,18.27
2025-01-18,2025-06-20,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Krispy Kreme® ½ Dozen Original Glazed® Doughnuts,0,USD,74.45,2.00,5,0,0.00
2025-01-02,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Honey Packet,0,USD,74.10,7.26,190,7,4.99
2025-03-17,2026-04-10,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Sugar Free Vanilla Coffee,0,USD,74.07,9.34,20,0,0.00
2025-01-12,2026-05-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Honest Kids® Organic Apple Juice Drink,0,USD,71.60,9.24,40,0,0.00
2025-02-05,2026-05-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Medium Frozen Sprite® Lymonade®,0,USD,71.57,7.65,23,1,2.71
2025-04-10,2026-03-06,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Mocha,0,USD,69.73,7.05,17,0,0.00
2025-05-14,2026-04-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mocha,0,USD,69.02,11.92,14,3,11.64
2025-04-14,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Caramel Macchiato,0,USD,68.33,2.09,15,0,0.00
2025-03-01,2026-02-13,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced French Vanilla Latte,0,USD,67.86,0.95,14,1,11.12
2025-10-28,2025-12-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™,0,USD,67.13,10.38,7,0,0.00
2026-05-02,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Blackberry Passion Fruit Refresher,0,USD,66.47,9.40,13,1,3.94
2025-02-27,2026-04-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Double Quarter Pounder® with Cheese Deluxe,0,USD,66.22,6.71,7,0,0.00
2026-05-01,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Mango Pineapple Refresher,0,USD,65.93,2.62,12,0,0.00
2025-07-16,2025-08-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Egg McMuffin® Meal,0,USD,63.74,1.20,6,0,0.00
2025-01-06,2025-08-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Steak Biscuit,0,USD,63.52,0.38,17,0,0.00
2026-04-12,2026-05-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Saja McMuffin® with Egg,0,USD,62.85,1.76,15,0,0.00
2025-01-05,2026-05-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Milk,0,USD,62.65,2.87,35,0,0.00
2026-01-24,2026-03-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,2 Hot Honey Snack Wrap® Meal,0,USD,61.25,8.78,5,0,0.00
2025-11-08,2025-12-14,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Apple & Holiday Pie,0,USD,60.64,6.61,16,2,6.34
2025-07-10,2025-08-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Sausage McMuffin® with Egg ,0,USD,59.88,6.47,12,0,0.00
2025-02-08,2025-02-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,The Angel Reese Special - Double,0,USD,59.66,3.25,4,1,12.56
2025-01-31,2026-03-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,French Vanilla Latte,0,USD,59.61,3.63,14,0,0.00
2026-04-15,2026-05-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Vanilla Coffee,0,USD,59.22,3.47,14,0,0.00
2025-01-19,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Biscuit,0,USD,59.11,5.46,29,2,4.49
2026-04-29,2026-05-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Dirty Dr Pepper®,0,USD,58.87,2.69,13,0,0.00
2025-09-04,2025-09-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold Snack Wrap® & Ranch Snack Wrap® Meal,0,USD,58.85,2.09,5,0,0.00
2025-10-20,2025-12-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,CHIPS AHOY!® Frappé,0,USD,58.37,4.71,11,0,0.00
2025-02-11,2025-03-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Double BBQ Bacon Quarter Pounder® with Cheese,0,USD,58.14,5.23,6,1,2.12
2025-01-15,2026-05-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,3 Half Strips Bacon,0,USD,57.36,6.52,24,1,2.00
2025-01-02,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Mustard Dipping Sauce,0,USD,54.21,6.26,139,2,0.67
2025-01-04,2025-07-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Steak Biscuit Meal,0,USD,53.90,3.41,5,0,0.00
2025-03-07,2025-03-10,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot 'N Spicy McChicken® Meal,0,USD,53.73,1.77,6,0,0.00
2026-04-29,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Blackberry Passion Fruit Refresher,0,USD,53.69,5.62,11,0,0.00
2025-03-29,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Premium Hot Chocolate,0,USD,53.60,6.60,13,0,0.00
2025-09-28,2025-10-11,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Special Edition Gold Snack Wrap® Meal,0,USD,52.44,3.99,4,0,0.00
2025-04-02,2026-04-04,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Sugar Free Vanilla Coffee,0,USD,52.23,4.08,14,0,0.00
2025-05-31,2026-03-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Caramel Latte,0,USD,51.96,4.81,12,0,0.00
2025-01-10,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Southern Style Sweet Tea Lemonade,0,USD,51.64,3.14,16,0,0.00
2026-01-28,2026-03-14,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Snack Wrap®,0,USD,50.15,3.83,13,0,0.00
2025-11-04,2025-12-06,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,2 Buffalo Ranch Snack Wrap® Meal,0,USD,49.96,5.04,4,0,0.00
2025-01-13,2026-05-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Round Egg,0,USD,48.42,3.72,18,0,0.00
2025-02-27,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Biscuit,0,USD,48.33,1.44,27,1,4.56
2025-03-01,2025-12-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,French Vanilla Latte,0,USD,48.28,1.35,10,0,0.00
2025-11-01,2025-11-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Buffalo Ranch Snack Wrap® & Ranch Snack Wrap® Meal,0,USD,48.26,5.29,4,1,3.01
2025-10-15,2025-12-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Americano,0,USD,47.38,5.08,11,0,0.00
2025-01-10,2026-01-06,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Egg Biscuit,0,USD,47.38,6.23,12,1,4.28
2026-01-29,2026-03-13,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey McCrispy™,0,USD,47.34,8.62,6,1,6.90
2026-02-01,2026-03-09,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Hot Honey McCrispy™,0,USD,47.33,2.34,5,0,0.00
2025-09-12,2025-09-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold McCrispy™ Meal,0,USD,47.25,2.34,3,0,0.00
2025-08-22,2026-04-07,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Americano,0,USD,47.07,7.31,10,2,7.48
2026-01-28,2026-03-09,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Snack Wrap® and Ranch Snack Wrap® Meal,0,USD,46.84,9.35,4,0,0.00
2026-02-04,2026-03-14,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Snack Wrap® and Spicy Snack Wrap® Meal,0,USD,46.76,1.55,4,2,12.50
2025-04-22,2026-05-18,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Vanilla Cappuccino,0,USD,46.38,4.49,12,2,0.82
2025-10-28,2025-12-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Buffalo Ranch Snack Wrap®,0,USD,45.48,3.65,12,0,0.00
2025-10-26,2025-12-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Buffalo Ranch McCrispy™,0,USD,45.44,9.82,5,2,15.44
2025-11-10,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Buffalo Ranch Snack Wrap® & Spicy Snack Wrap® Meal,0,USD,45.36,1.60,4,1,2.37
2025-01-01,2026-02-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Biscuit,0,USD,44.75,5.63,25,0,0.00
2025-03-14,2026-04-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Vanilla Cappuccino,0,USD,44.45,5.31,9,0,0.00
2025-11-30,2026-02-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Peppermint Mocha,0,USD,44.42,7.13,10,0,0.00
2025-01-17,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Unsweetened Iced Tea,0,USD,43.65,1.48,15,0,0.00
2026-01-28,2026-03-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey McCrispy™,0,USD,42.94,2.89,5,0,0.00
2026-04-13,2026-05-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Saja McMuffin® with Egg,0,USD,42.39,4.23,10,0,0.00
2025-11-01,2025-12-06,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Buffalo Ranch Snack Wrap®,0,USD,42.29,4.94,11,0,0.00
2026-02-01,2026-03-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Sausage Egg Biscuit,0,USD,41.30,4.23,8,0,0.00
2025-01-05,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Caramel Cappuccino,0,USD,41.27,4.67,10,1,6.18
2025-04-30,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Creamy Chili McCrispy™ Strip Dip,0,USD,40.56,3.84,104,6,2.63
2025-01-12,2025-05-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Steak Egg Biscuit Meal,0,USD,40.35,4.99,4,0,0.00
2025-03-13,2026-05-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Decaf Coffee,0,USD,40.31,2.77,18,0,0.00
2025-01-19,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Honey Packet,0,USD,40.17,3.28,103,3,1.35
2026-05-01,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Orange Dream,0,USD,40.11,3.28,9,0,0.00
2025-07-12,2025-09-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Sausage McMuffin®,0,USD,39.90,0.93,10,0,0.00
2025-02-19,2025-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,The Angel Reese Special,0,USD,39.66,0.00,3,0,0.00
2025-01-03,2026-05-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Unsweetened Tea Lemonade,0,USD,39.57,3.41,13,1,2.71
2025-09-05,2025-10-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Special Edition Gold Snack Wrap® & Ranch Snack Wrap® Meal,0,USD,38.47,5.46,3,1,8.06
2025-08-30,2025-10-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,1 of 6 McDonaldland Collectible ,0,USD,38.00,8.75,19,2,3.34
2025-10-19,2025-12-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™,0,USD,37.56,5.68,4,0,0.00
2025-11-02,2025-12-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Buffalo Ranch McCrispy™,0,USD,36.75,4.04,4,0,0.00
2025-11-01,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,2 Buffalo Ranch Snack Wrap® Meal,0,USD,36.47,0.00,3,0,0.00
2025-02-02,2025-10-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Pumpkin Coffee,0,USD,35.79,4.76,10,2,6.03
2025-09-13,2025-10-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold Snack Wrap® & Spicy Snack Wrap® Meal,0,USD,35.47,3.01,3,1,11.61
2025-09-08,2025-09-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,2 Special Edition Gold Snack Wrap® Meal,0,USD,35.17,3.81,3,0,0.00
2025-01-03,2025-01-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Dulce de Leche Frappé,0,USD,34.44,2.29,6,0,0.00
