Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,DoorDash funded subtotal discount amount | (for historical reference only),Merchant funded subtotal discount amount | (for historical reference only),Payout ID,Payout status
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-18,USD,Marketplace,2922.57,0.00,-367.81,0.00,-36.63,-224.99,-8.20,0.00,8.20,0.00,-261.62,0.00,0.00,0.00,-32.97,19.47,2279.64,2692.37,-188.43,8.20,224.99,579222279,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.38,17.38,0.00,0.00,0.00,0.00,579222279,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-11,USD,Marketplace,3475.12,0.00,-433.69,0.00,-45.54,-287.56,-22.04,0.00,22.04,0.00,-333.10,0.00,0.00,0.00,-85.94,18.02,2640.41,3165.52,-221.57,39.03,287.56,577347004,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.09,16.09,0.00,0.00,0.00,0.00,577347004,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-04,USD,Marketplace,3217.86,0.00,-401.43,0.00,-22.77,-245.56,-57.70,0.00,57.70,0.00,-268.33,0.00,0.00,0.00,-36.36,0.00,2511.74,2914.60,-203.98,64.35,245.56,575485113,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,15.48,0.00,0.00,0.00,0.00,575485113,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-27,USD,Marketplace,3096.02,0.00,-391.56,0.00,-27.87,-197.14,-47.74,0.00,47.74,0.00,-210.01,0.00,-15.00,0.00,-61.11,22.75,2441.09,2854.13,-199.71,47.74,197.14,573614142,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.82,19.82,0.00,0.00,0.00,0.00,573614142,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-20,USD,Marketplace,3963.09,0.00,-483.08,0.00,-225.72,-359.78,-13.73,0.00,13.73,0.00,-387.50,0.00,-198.00,0.00,-49.79,40.23,2884.95,3589.58,-251.30,13.73,359.78,571724489,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.41,19.41,0.00,0.00,0.00,0.00,571724489,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-13,USD,Marketplace,3848.91,0.00,-448.90,0.00,-155.09,-493.42,-63.28,0.00,63.28,0.00,-531.51,0.00,-117.00,0.00,-107.40,36.54,2680.64,3292.21,-230.50,63.28,493.42,569852396,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-13,USD,Storefront,33.74,0.00,0.00,-1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.92,33.74,-2.36,0.00,0.00,569852396,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.69,22.69,0.00,0.00,0.00,0.00,569852396,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-06,USD,Marketplace,4537.63,0.00,-509.82,0.00,-259.11,-803.99,-2.99,0.00,2.99,0.00,-892.10,0.00,-171.00,0.00,-105.08,36.26,2895.89,3733.64,-261.31,2.99,803.99,567969247,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-04-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.96,15.96,0.00,0.00,0.00,0.00,567969247,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-30,USD,Marketplace,3192.11,0.00,-377.57,0.00,-230.43,-571.97,-10.00,0.00,10.00,0.00,-628.40,0.00,-174.00,0.00,-67.94,21.01,1965.21,2610.14,-182.67,10.00,571.97,566073531,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,42.49,48.49,0.00,0.00,0.00,0.00,566073531,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-23,USD,Marketplace,4177.38,0.00,-483.49,0.00,-279.24,-781.73,-21.21,0.00,21.21,0.00,-856.97,0.00,-204.00,0.00,-38.90,42.54,2636.56,3374.44,-236.16,21.21,781.73,564201050,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.58,20.58,0.00,0.00,0.00,0.00,564201050,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-16,USD,Marketplace,4116.90,0.00,-500.42,0.00,-238.32,-649.13,-27.10,0.00,27.10,0.00,-716.45,0.00,-171.00,0.00,-93.44,53.51,2689.10,3447.79,-241.35,27.10,649.13,562302435,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.17,25.17,0.00,0.00,0.00,0.00,562302435,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-09,USD,Marketplace,5034.35,0.00,-607.12,0.00,-356.96,-819.49,-49.83,0.00,49.83,0.00,-933.34,0.00,-243.11,0.00,-90.86,33.42,3193.34,4165.03,-291.44,49.83,819.49,560446225,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.63,25.63,0.00,0.00,0.00,0.00,560446225,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-02,USD,Marketplace,5125.22,0.00,-641.95,0.00,-254.07,-676.29,-73.18,0.00,73.18,0.00,-768.36,0.00,-162.00,0.00,-82.34,4.03,3474.60,4378.74,-306.46,73.18,676.29,558581501,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-03-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.94,18.94,0.00,0.00,0.00,0.00,558581501,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-23,USD,Marketplace,3788.45,0.00,-456.74,0.00,-272.25,-591.29,-11.90,-18.62,11.90,18.62,-665.54,0.00,-198.00,0.00,-20.27,50.13,2498.03,3185.26,-222.89,30.52,591.29,556746584,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.82,19.82,0.00,0.00,0.00,0.00,556746584,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-16,USD,Marketplace,3964.59,0.00,-479.78,0.00,-277.28,-669.14,-17.99,0.00,17.99,0.00,-754.28,0.00,-192.14,0.00,-70.62,14.06,2481.83,3280.45,-229.68,17.99,669.14,554887874,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.04,19.04,0.00,0.00,0.00,0.00,554887874,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-09,USD,Marketplace,3808.59,0.00,-455.80,0.00,-257.68,-636.51,-15.00,0.00,15.00,0.00,-719.67,0.00,-174.52,0.00,-60.09,10.56,2409.07,3157.08,-220.99,15.00,636.51,553055466,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,553055466,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-02,USD,Marketplace,4305.20,0.00,-519.44,0.00,-269.07,-679.63,-23.98,0.00,23.98,0.00,-771.70,0.00,-177.00,0.00,-30.48,0.00,2806.58,3601.59,-252.16,23.98,679.63,551199682,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-02-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.54,15.54,0.00,0.00,0.00,0.00,551199682,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-26,USD,Marketplace,3084.80,0.00,-365.92,0.00,-204.36,-519.36,-16.06,0.00,16.06,0.00,-582.72,0.00,-141.00,0.00,-39.48,16.11,1971.79,2552.37,-178.66,16.06,532.88,549409809,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-26,USD,Storefront,22.27,0.00,0.00,-1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.87,22.27,-1.56,0.00,0.00,549409809,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.34,17.34,0.00,0.00,0.00,0.00,549409809,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-19,USD,Marketplace,3467.55,0.00,-419.73,0.00,-190.29,-533.03,-6.10,0.00,6.10,0.00,-603.32,0.00,-120.00,0.00,-56.38,31.65,2299.77,2928.42,-204.95,6.10,533.03,547568691,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.85,20.85,0.00,0.00,0.00,0.00,547568691,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-12,USD,Marketplace,4129.77,0.00,-494.12,0.00,-291.64,-701.30,-18.22,0.00,18.22,0.00,-787.43,0.00,-205.51,0.00,-44.75,52.27,2650.23,3413.24,-238.90,18.22,701.30,544925280,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-12,USD,Storefront,40.95,0.00,0.00,-2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.92,40.95,-2.87,0.00,0.00,544925280,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.90,22.90,0.00,0.00,0.00,0.00,544925280,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-05,USD,Marketplace,4580.44,0.00,-550.85,0.00,-243.03,-765.55,-16.42,0.00,16.42,0.00,-842.77,0.00,-165.81,0.00,-87.70,26.08,2959.39,3805.46,-266.37,16.42,765.55,543053277,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-01-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.55,14.55,0.00,0.00,0.00,0.00,543053277,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-29,USD,Marketplace,2910.69,0.00,-343.53,0.00,-170.62,-528.61,0.00,0.00,0.00,0.00,-588.01,0.00,-111.22,0.00,-44.28,36.41,1860.06,2382.08,-166.67,0.00,528.61,541239892,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.26,17.26,0.00,0.00,0.00,0.00,541239892,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-22,USD,Marketplace,3437.35,0.00,-413.13,0.00,-222.18,-584.82,-7.00,0.00,7.00,0.00,-666.00,0.00,-141.00,0.00,-97.81,16.92,2136.33,2845.53,-199.17,7.00,584.82,539428310,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,15.71,0.00,0.00,0.00,0.00,539428310,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-15,USD,Marketplace,3109.56,0.00,-372.27,0.00,-153.39,-535.51,-6.08,0.00,9.08,0.00,-589.90,0.00,-99.00,0.00,-28.58,91.28,2114.09,2567.97,-179.76,6.08,535.51,537602374,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-15,USD,Storefront,46.32,0.00,0.00,-2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.73,46.32,-3.24,0.00,0.00,537602374,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.72,26.72,0.00,0.00,0.00,0.00,537602374,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-08,USD,Marketplace,5343.67,0.00,-619.35,0.00,-336.06,-976.57,-7.87,0.00,16.87,0.00,-1069.63,0.00,-243.00,0.00,-177.00,21.37,3265.06,4362.22,-305.38,7.87,976.57,535786889,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.74,22.74,0.00,0.00,0.00,0.00,535786889,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-01,USD,Marketplace,4510.52,0.00,-535.00,0.00,-273.18,-816.16,-20.80,0.00,26.80,0.00,-897.34,0.00,-192.00,0.00,-95.77,30.67,2827.08,3676.55,-257.30,20.80,816.16,534010422,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-01,USD,Storefront,38.26,0.00,0.00,-2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.78,38.26,-2.68,0.00,0.00,534010422,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-12-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.65,16.65,0.00,0.00,0.00,0.00,534010422,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-24,USD,Marketplace,3329.61,0.00,-402.36,0.00,-235.29,-540.90,-6.24,0.00,18.24,0.00,-611.19,0.00,-165.00,0.00,-45.70,34.97,2152.33,2782.47,-194.71,6.24,540.90,532249509,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.98,19.98,0.00,0.00,0.00,0.00,532249509,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-17,USD,Marketplace,3957.80,0.00,-483.65,0.00,-284.22,-592.42,-56.04,0.00,56.04,0.00,-669.64,0.00,-207.00,0.00,-107.04,0.00,2490.47,3312.33,-231.82,56.04,592.42,530467651,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-17,USD,Storefront,38.73,0.00,0.00,-1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.89,38.73,-2.71,0.00,0.00,530467651,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,17.09,0.00,0.00,0.00,0.00,530467651,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-10,USD,Marketplace,3345.73,0.00,-405.91,0.00,-255.30,-521.26,-6.64,0.00,6.64,0.00,-590.56,0.00,-186.00,0.00,-26.84,51.92,2188.34,2820.82,-197.47,6.64,521.26,528668265,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-10,USD,Storefront,72.14,0.00,0.00,-4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.58,0.00,59.37,72.14,-5.05,0.00,0.00,528668265,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.70,18.70,0.00,0.00,0.00,0.00,528668265,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-03,USD,Marketplace,3689.43,0.00,-432.75,0.00,-221.19,-651.10,-15.78,0.00,15.78,0.00,-731.29,0.00,-141.00,0.00,-98.99,37.78,2323.18,3022.55,-211.62,15.78,651.10,526869121,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-03,USD,Storefront,51.24,0.00,0.00,-3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.79,51.24,-3.59,0.00,0.00,526869121,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-11-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.66,15.66,0.00,0.00,0.00,0.00,526869121,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-27,USD,Marketplace,3132.98,0.00,-393.47,0.00,-102.87,-439.49,-52.25,0.00,52.25,0.00,-496.91,0.00,-45.45,0.00,-77.62,33.36,2152.89,2641.24,-184.92,52.25,439.49,525095375,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.48,17.48,0.00,0.00,0.00,0.00,525095375,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-20,USD,Marketplace,3495.85,0.00,-419.70,0.00,-78.21,-591.07,-34.18,0.00,34.18,0.00,-669.28,0.00,0.00,0.00,-54.23,17.41,2370.05,2881.27,-201.61,34.18,591.07,523326881,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38,14.38,0.00,0.00,0.00,0.00,523326881,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-13,USD,Marketplace,2875.14,0.00,-363.32,0.00,-45.54,-354.13,-2.99,0.00,2.99,0.00,-399.67,0.00,0.00,0.00,-60.55,0.00,2051.60,2521.01,-176.44,2.99,354.13,521558019,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.15,15.15,0.00,0.00,0.00,0.00,521558019,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-06,USD,Marketplace,3029.21,0.00,-397.35,0.00,-73.53,-300.45,-31.29,0.00,31.29,0.00,-346.98,0.00,-27.00,0.00,-44.94,55.80,2268.74,2700.46,-189.08,31.29,300.45,519782674,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-10-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,12.62,0.00,0.00,0.00,0.00,519782674,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-29,USD,Marketplace,2524.43,0.00,-328.72,0.00,-160.68,-259.04,-26.05,0.00,26.05,0.00,-290.72,0.00,-129.00,0.00,-52.57,0.00,1723.42,2239.34,-156.69,26.05,259.04,517996995,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,13.60,0.00,0.00,0.00,0.00,517996995,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-22,USD,Marketplace,2720.97,0.00,-348.02,0.00,-232.47,-286.20,-33.57,0.00,33.57,0.00,-338.67,0.00,-180.00,0.00,-57.82,19.71,1816.17,2404.19,-168.28,33.57,286.20,516198931,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.09,16.09,0.00,0.00,0.00,0.00,516198931,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-15,USD,Marketplace,3217.68,0.00,-406.83,0.00,-236.52,-346.51,-31.19,0.00,37.19,0.00,-394.03,0.00,-189.00,0.00,-71.97,46.63,2208.48,2839.98,-198.77,31.19,346.51,514420964,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.72,12.72,0.00,0.00,0.00,0.00,514420964,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-08,USD,Marketplace,2544.44,0.00,-347.34,0.00,-159.96,-142.56,-39.58,0.00,39.58,0.00,-146.52,0.00,-156.00,0.00,-36.64,5.31,1863.25,2373.27,-166.05,39.58,142.56,512654740,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,14.61,0.00,0.00,0.00,0.00,512654740,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-01,USD,Marketplace,2921.68,0.00,-382.08,0.00,-127.44,-275.52,-59.63,0.00,59.63,0.00,-277.50,0.00,-125.46,0.00,-55.34,19.80,2101.10,2593.51,-181.48,59.63,355.52,510895140,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.27,14.27,0.00,0.00,0.00,0.00,510895140,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-25,USD,Marketplace,2837.85,0.00,-362.47,0.00,0.00,-334.13,-20.33,0.00,20.33,0.00,-334.13,0.00,0.00,0.00,-34.16,35.25,2142.34,2491.38,-174.43,20.33,334.13,509126194,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-25,USD,Storefront,15.18,0.00,0.00,-1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.09,15.18,-1.06,0.00,0.00,509126194,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16,10.16,0.00,0.00,0.00,0.00,509126194,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-18,USD,Marketplace,2007.86,0.00,-280.71,0.00,0.00,-68.77,-39.42,0.00,39.42,0.00,-68.77,0.00,0.00,0.00,-54.30,26.91,1630.99,1899.67,-132.92,39.42,68.77,507362361,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-18,USD,Storefront,24.97,0.00,0.00,-2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,24.97,-1.74,0.00,0.00,507362361,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.22,14.22,0.00,0.00,0.00,0.00,507362361,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-11,USD,Marketplace,2843.28,0.00,-401.55,0.00,0.00,-41.93,-18.94,0.00,18.94,0.00,-41.93,0.00,0.00,0.00,-96.40,27.02,2330.42,2781.97,-194.63,18.94,41.93,505614970,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,13.93,0.00,0.00,0.00,0.00,505614970,PAID
